Index,Year,Title,Authors,PPD,Sediment,Water,Biological,Sediment_Concentration,Water_Concentration,Biological_Concentration,Abstract
843,N/A,"</b>
Bromochloramine oxidation of N,N-diethyl-p-phenylenediamine in the
presence of monochloramine.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
844,N/A,"</b>
Determination of formaldehyde using a kinetic-spectrophotometric method.
Part I. Oxidation of p-phenylenediamine with hydrogen peroxide.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
845,N/A,"</b>
Studies on the respiratory system of Aspergillus oryzae. 3. Properties
of mitochondria from mycelia grown in the presence of antimycin A.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
846,N/A,"</b>
Size-Controlled TiO&lt;sub&gt;2&lt;/sub&gt; nanocrystals with exposed {001} and
{101} facets strongly linking to graphene oxide via
&lt;i&gt;p&lt;/i&gt;-Phenylenediamine for efficient photocatalytic degradation of
fulvic acids</td>
</tr>

<tr>
<td>
<b>","</b> Yan, WY ; Zhou, Q ; Chen, X ; Yang, Y ; Zhang, Y ; Huang, XJ ; Wu, YC </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> photocatalytic degradation is one of the most promising methods for removal of fulvic acids (fa), which is a typical category of natural organic contamination in groundwater. in this paper, tio2/graphene nanocomposites (n-rgo/tio2) were prepared via simple chemical functionalization and one-ste..."
847,N/A,"</b>
&lt;i&gt;p&lt;/i&gt;-phenylenediamine allergy:: the role of Bandrowski's base</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> p-phenylenediamine (ppd) is a commonly used hair-dye and a potent skin allergen. the mechanism of sensitization is unknown, as ppd is protein unreactive. we studied bandrowski's base (bb), a ppd trimer, as well as 1,4-benzoquinone (bq), a ppd hapten. ppd patch-test positive patients were patch-..."
848,N/A,"</b>
Correlation between migration behaviors of antiozonants and temperature</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> migration behaviors of antiozonants depending on temperature were studied using a carbon black-filled nr vulcanizate containing n-phenyl-n ' -isopropyl-p-phenylenediamine (ippd) and n-phenyl-n '-(1,3-dimethylbutyl)-p-phenylenediamine (hppd) as antiozonants. the experimental temperatures were 10..."
849,N/A,"</b>
Carcinogenicity of substituted-benzenediamines (phenylenediamines) in
rats and mice.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
850,N/A,"</b>
Synthesis of graphene oxide-polyethyleneimine/zeolitic imidazolate
framework-67/ poly(p-phenylenediamine) nanocomposite and investigation
its electrochemical performance as an electrode effective in
supercapacitors</td>
</tr>

<tr>
<td>
<b>","</b> Ramezani, M ; Shokrollahi, A ; Tavakkoli, N ; Soltani, N ; Shahdost-Fard, F </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> in this study, graphene oxide-polyethyleneimine/zeolitic imidazolate framework-67/poly(p-phenylenediamine), go-pei/zif-67/ppda, nanocomposite was synthesized as an efficient electrode by an environmentally friendly technique. this go-pei/zif-67/ppda nanocomposite was characterized by thermal gr..."
851,N/A,"</b>
Selective photoluminescence enhancement of red emitted surface modified
poly(p-phenylenediamine) dots: An ultra-sensitive anion
photoluminescence sensor for F&lt;SUP&gt;-&lt;/SUP&gt; in &lt;i&gt;vitro&lt;/i&gt;</td>
</tr>

<tr>
<td>
<b>","</b> Wang, Y ; Huang, YW ; Wang, FY ; Zhao, JJ ; Zhang, YM </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the weak interactions between anions and common functional groups make it difficult for the development of anion photoluminescence sensors. in this work, we report an ultra-sensitive anion photoluminescence (pl) sensor for f- based on triethylene glycol monomethyl ether modified poly(p-phenylen..."
852,N/A,"</b>
Using N,N,N',N'-tetramethyl-p-phenylenediamine (TMPD) to assay
cyclooxygenase activity in vitro.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,1,0,0,0,"</b> prostaglandin endoperoxide synthase (pgh synthase), also known as cyclooxygenase (cox), was identified over 30 years ago and is the key enzyme in the pathway by which arachidonic acid is converted to the range of biologically active lipid mediators known as the prostanoids that participate in n..."
853,N/A,"</b>
Luminescent sensors and switches in the early 21st century</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
854,N/A,"</b>
Effect of artificial redox mediators on the photoinduced oxygen
reduction by photosystem I complexes</td>
</tr>

<tr>
<td>
<b>","</b> Petrova, A ; Mamedov, M ; Ivanov, B ; Semenov, A ; Kozuleva, M </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the peculiarities of interaction of cyanobacterial photosystem i with redox mediators 2,6-dichlorophenolindophenol (dcpip) and n,n,n,n-tetramethyl-p-phenylenediamine (tmpd) were investigated. the higher donor efficiency of the reduced dcpip form was demonstrated. the oxidized form of dcpip was ..."
855,N/A,"</b>
Sensitive and visual detection of p-phenylenediamine by using dialdehyde
cellulose membrane as a solid matrix</td>
</tr>

<tr>
<td>
<b>","</b> Zhang, SL ; Liu, BF ; Hu, DY ; Zhang, SL ; Pei, YB ; Gong, ZJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,</b> a novel method was developed for the sensitive and visual detection of p-phenylenediamine (ppd) via immobilizing the target specie ppd on dialdehyde cellulose membrane (dcm) followed by the reaction with salicylaldehyde. the obtained solid fluorescent membrane (s-ppd-dcm) emitted yellow fluores...
856,N/A,"</b>
Characterization of the cytochrome d terminal oxidase complex of
Escherichia coli using polyclonal and monoclonal antibodies.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> the cytochrome d terminal oxidase complex is one of two terminal oxidases in the aerobic respiratory chain of escherichia coli. previous work has shown by dodecyl sulfate-polyacrylamide gel electrophoresis that this enzyme contains two subunits (i and ii) and three cytochrome components, b558 ,..."
857,N/A,"</b>
Layered double hydroxides@poly(&lt;i&gt;p&lt;/i&gt;-phenylenediamine)@Cu as a novel
catalyst for the synthesis of pyrrole derivatives: preparation and
characterization</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> in this research, the synthesis route of zncr-layered double hydroxides functionalized with poly(p-phenylenediamine) and cu(ii) was described. ldhs@pppda@cu was synthesized as a novel, green, and recyclable catalyst and characterized by various techniques including fourier transform infrared sp..."
858,N/A,"</b>

<value lang_id=""en"">Poly(p-Phenylenediamine) as an Inhibitor for Mild Steel in Hydrochloric Acid Medium</value>
</td>
</tr>

<tr>
<td>
<b>","</b> Rehim, S.S. Abd El; Sayyahand, S.M.; Azooz, R.E.</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the corrosion behavior of mild steel (ms) in hcl solution containing various concentrations of electropolymerized p(p-phenylenediamine), p(ppd), has been investigated using weight loss and potentiodynamic polarization techniques. the data obtained from the two techniques are comparable and show..."
859,N/A,"</b>
Kinetics and Thermodynamics of Redox Processes in Room Temperature Ionic
Liquids: The Use of Voltammetry and the Disproportionation of Radical
Cations of &lt;i&gt;N&lt;/i&gt;,&lt;i&gt;N&lt;/i&gt;-Dimethyl-&lt;i&gt;p&lt;/i&gt;-phenylenediamine in
1-Butyl-3-methylimidazolium Tetrafluoroborate</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> the voltammetry of n,n-dimethyl-p-phenylenediamine, dmpd, in the room temperature ionic liquid (rtil) 1-butyl-3-methylimidazolium tetrafluoroborate, [c(4)mim][bf4] is studied by means of microdisc voltammetry over a wide range of voltage scan rates incorporating the transition from linear to co..."
860,N/A,"</b>
Effects of Phenyl- and Methyl-Substituents on &lt;i&gt;p&lt;/i&gt;-Phenylenediamine,
an Electrochemical and Spectral Study</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> two series of substituted p-phenylenediamines have been studied for their electronic effects on redox potential and spectral properties, p-phenylenediamines and n,n,n',n'-tetramethyl-p-phenylenediamine substituted with different numbers of phenyl groups have been synthesized and their cyclic vo..."
861,N/A,"</b>
[Results and 10 years' experience using an animal experiment assessment
test and recommendations for its modification. 2. Recommendations for
modification].</td>
</tr>

<tr>
<td>
<b>Foreign Title:</b>

<value lang_id="""">Ergebnisse und 10jahrige Erfahrungen mit dem TINA-Test sowie Empfehlungen zu seiner Modifikation. 2. Mitteilung: Empfehlung zur Modifikation.</value>
</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
862,N/A,"</b>
Phase transition thermodynamics of organic semiconductors N,N,N&prime;,
N&prime;-tetraphenyl-p-phenylenediamine, N,N&prime;-diphenyl-N,
N&prime;-di-p-tolylbenzene-1,4-diamine, and 4,4&prime;-bis(m-tolylphenylamino)
biphenyl</td>
</tr>

<tr>
<td>
<b>","</b> Notfullin, AA ; Bolmatenkov, DN ; Sokolov, AA ; Balakhontsev, IS ; Kachmarzhik, AD ; Solomonov, BN ; Yagofarov, MI </td> </tr> <tr> <td><span class=""FR_label""><b>",1,1,0,1,0,0,0,"</b> in this paper, we report a comprehensive analysis of the thermodynamic properties of organic semiconductors, namely, n,n,n ',n '-tetraphenyl-p-phenylenediamine (ddp), n,n '-diphenyl-n,n '-di-p-tolylbenzene-1,4-diamine (pttp), and 4,4 '-bis(m-tolylphenylamino) biphenyl (tpd). vapor pressures abo..."
863,N/A,"</b>
Membrane SPE coupling to solid-phase fluorescence technique for trace
aromatic amine analysis</td>
</tr>

<tr>
<td>
<b>","</b> Xu, KH ; Li, L ; Tian, ZB ; Li, H ; Du, YP ; Huang, ZH ; Zhao, L </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,</b> this work developed a novel membrane spe coupling solid-phase fluorescence detection method. an integrated device was generated to realize continuous sample pretreatment and in-situ solid-phase fluorescence detection. the proposed method can recognize trace p-phenylenediamine (ppd) based on its...
864,N/A,"</b>
Oxygen activation. II. The effect of catecholamines.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
865,N/A,"</b>
Colorimetric Determination of &lt;i&gt;p&lt;/i&gt;-Phenylenediamine Using Silver
Nanoparticles Modified with Poly(ethylene glycol) Methyl Ether Thiol</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> a sensitive and selective colorimetric method for the determination of p-phenylenediamine (ppd) in aqueous samples was developed using silver nanoparticles functionalized with poly(ethylene glycol) methyl ether thiol (peg.met). ppd acts as a bridge between two peg.met-agnps, in which the two nh..."
866,N/A,"</b>
A novel nitrogen rich porous aromatic framework for hydrogen and carbon
dioxide storage</td>
</tr>

<tr>
<td>
<b>","</b> Demirocak, DE ; Ram, MK ; Srinivasan, SS ; Goswami, DY ; Stefanakos, EK </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> a nitrogen rich, p-phenylenediamine based, porous aromatic framework (npaf) with 1790 m(2) g(-1) bet surface area has been synthesized by using a yamamoto coupling technique. the npaf has shown a hydrogen uptake of 1.87 and 0.33 wt% at 77 k per 1 atm and 298 k per 80 bar, respectively. the co2 ..."
867,N/A,"</b>
In vivo skin penetration studies of 2,4-toluenediamine,
2,4-diaminoanisole, 2-nitro-p-phenylenediamine, p-dioxane and
N-nitrosodiethanolamine in cosmetics.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
868,N/A,"</b>
Poly(&lt;i&gt;p&lt;/i&gt;-phenylenediamine)-Doped Reactive Nanofiber Membrane for
Self-Enhanced Solar-Driven Interfacial Evaporation</td>
</tr>

<tr>
<td>
<b>","</b> Zhao, JL ; Dong, GP ; Xue, DY ; Yu, XF ; Du, CH ; Zhang, GQ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,1,1,0,0,0,0,"</b> an efficient solar evaporation system with a nanofiber membrane as carrier and poly(p-phenylenediamine) (pppd) as a photothermal agent was fabricated, and an incredible self-enhancement effect was discovered during the water evaporation process. the pppd nanoparticles are first synthesized in s..."
869,N/A,"</b>
Emergence of More Potent PPD-Qs beyond 6PPD-Q in Human Blood and
Cerebrospinal Fluid</td>
</tr>

<tr>
<td>
<b>","</b> Han, MM ; Xia, KH ; Xue, Y ; Yue, FG ; Li, J ; Kang, F ; Zhu, BQ ; Hu, LG ; Liu, QF ; Xie, ZQ ; Jiang, GB </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> n-(1,3-dimethylbutyl)-n '-phenyl-p-phenylenediamine-quinone (6ppd-q) has been detected in human body fluids, with uncertainty about the occurrence of other p-phenylenediamine quinones (ppd-qs) and their potential toxicities. in this study, following detection of ppd-qs in human blood and cerebr..."
870,N/A,"</b>
Physical adsorption of
&lt;i&gt;N&lt;/i&gt;,&lt;i&gt;N&lt;/i&gt;&prime;-diphenyl-&lt;i&gt;p&lt;/i&gt;-phenylenediamine onto carbon
particles:: Application to the detection of sulfide</td>
</tr>

<tr>
<td>
<b>","</b> Pandurangappa, M ; Lawrence, NS ; Jiang, L ; Jones, TGJ ; Compton, RG </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the derivatisation of carbon powder by physical adsorption of n,n'- diphenyl-p-phenylenediamine (dppd) onto the surface of graphite particles (1-2 mum diameter) results in usefully functionalised carbon. the derivatised carbon powders have been studied using cyclic voltammetry by ( i) abrasive ..."
871,N/A,"</b>
Correlation between serum copper, ceruloplasmin activity and C-reactive
protein.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
872,N/A,"</b>
&lt;i&gt;p&lt;/i&gt;-Phenylenediamine Derivatives in Tap Water: Implications for
Human Exposure</td>
</tr>

<tr>
<td>
<b>","</b> Zhu, JQ ; Guo, RY ; Ren, FF ; Jiang, ST ; Jin, HB </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,1,0,"</b> human exposure to p-phenylenediamine derivatives (ppds) may induce hepatotoxicity and altered glycolipid metabolism. recent studies have demonstrated the wide presence of ppds in environmental matrixes. however, until now, the occurrence of ppds in tap water has not been well known. this study ..."
873,N/A,"</b>
Copper-catalyzed Clauson-Kass pyrroles synthesis in aqueous media</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> an efficient and convenient copper-catalyzed clausonkass reaction of 2,5-dimethoxytetrahydrofuran with amines in aqueous media has been developed, providing a wide range of n-substituted pyrroles in good yields. it is noteworthy that the clausonkass reaction of 2,5-dimethoxytetrahydrofuran with..."
874,N/A,"</b>
Selective binding of benzoquinone with a Pt&lt;SUP&gt;II&lt;/SUP&gt;-cyclophane
constructed on the skeleton of
&lt;i&gt;N&lt;/i&gt;,&lt;i&gt;N&lt;/i&gt;&prime;-bis(salicylidene)-&lt;i&gt;p&lt;/i&gt;-phenylenediamine:
Synthesis and spectroscopic studies</td>
</tr>

<tr>
<td>
<b>","</b> Kumari, N ; Prajapati, R ; Dixit, M ; Mishra, L </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> the schiff base nn'-bis(salicylidene)-p-phenylenediamine has been complexed with pt(en)cl-2 and the resulting pt-ii-cyclophane, [pt(en)l](2)center dot 4pf(6), reacted with phenol, resorcinol, hydroquinone or benzoquinone in dmso solution. their binding has been monitored by the variation in the..."
875,N/A,"</b>
Photoinduced formation of persistent contact ion pairs in solid noble
gases:: UV/Vis spectroscopic, photokinetic and energetic investigations</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> a preceding study on persistent contact ion pairs (cips) which had been produced by hg lamp irradiation of solid argon doped with n,n,n',n'-tetramethyl-p-phenylenediamine and tetrachloromethane is extended to n,n,n',n'-tetramethylbenzidine as a further donor and xenon as an additional solid med..."
876,N/A,"</b>
The indophenol reaction in biological oxidations.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
877,N/A,"</b>
Surface-enhanced Raman scattering study of the redox adsorption of
p-phenylenediamine on gold or copper surfaces</td>
</tr>

<tr>
<td>
<b>","</b> de Carvalho, DF ; da Fonseca, BG ; Barbosa, IL ; Landi, SM ; de Sena, LA ; Archanjo, BS ; Sant'Ana, AC </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,1,0,"</b> the adsorption of the p-phenylenediamine (ppd+) radical cation on gold or copper nanoparticle (np) surfaces was studied through surface-enhanced raman scattering (sers) spectroscopy, excited at 1064 nm. the sers spectra were obtained from gold or copper nps after exposure to non-oxidized p-phen..."
878,N/A,文献 #878,,0,0,0,0,0,0,0,
879,N/A,"</b>
Thermal investigation of iron(III) and manganese(II, III) complexes of
dianils derived from 6-formylkhellin synthesis, characterization</td>
</tr>

<tr>
<td>
<b>","</b> Donia, AM ; El-Boraey, HA ; El-Samalehy, MF </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,</b> manganese and iron complexes of schiff bases derived from 6-formylkhellin were prepared and characterized. complexes of omicron-phenylenediamine derivative (ligand (i)) are monomeric or dimeric whereas those of p-phenylenediamine derivative (ligand (ii)) are polymeric. the complexes obtained ar...
880,N/A,"</b>
Thermal degradation of poly(&lt;i&gt;p&lt;/i&gt;-phenylenebenzobiaoxazole) and
poly(&lt;i&gt;p&lt;/i&gt;-phenylenediamine terephthalamide) fibres</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,</b> this study investigates the thermal stability of poly(p-phenylenediamine-terephtalamide) (ppt) and poly(p-phenylenebenzobisoxazole) (pbo) fibres. excellent behaviour of pbo is shown in comparison to that of ppt. the thermal stability (under pyrolytic or thermo-oxidative conditions) of pbo is 15...
881,N/A,"</b>
PROTON-TRANSFER IN N-(2-HYDROXY-1-NAPHTHYLMETHYLENE)-1-PYRENAMINE AND
N,N'-BIS(2-HYDROXY-1-NAPHTHYLMETHYLENE)-P-PHENYLENEDIAMINE CRYSTALS</td>
</tr>

<tr>
<td>
<b>","</b> INABE, T ; LUNEAU, I ; MITANI, T ; MARUYAMA, Y ; TAKEDA, S </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> two kinds of n-(2-hydroxy-1-naphthylmethylene)aniline-type compounds, n-(2-hydroxy-1-naphthylmethylene)-1-pyrenamine (npy) and n,n'-bis(2-hydroxy-1-naphthylmethylene)-p-phenylenediamine (dnp), have heen prepared as members of the n-salicylideneaniline family and subjected to structural studies ..."
882,N/A,"</b>
Experimental study on cross-reactivity of α-arbutin toward
&lt;i&gt;p&lt;/i&gt;-phenylenediamine and hydroquinone in guinea pigs</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> hydroquinone (hq) has been used as a skin-lightening cosmetic ingredient, while it has been known that hq shows sensitizing potential and cross-reactivity toward a strong sensitizer, p-phenylenediamine (ppd). alpha-arbutin, a glycoside of hq (4-hydroxyphenyl alpha-d-glucopyranoside), is used wo..."
883,N/A,"</b>
Poly(aniline-co-p-phenylenediamine)/MWCNT nanocomposites via in situ
microemulsion: synthesis and characterization</td>
</tr>

<tr>
<td>
<b>","</b> Haldorai, Y ; Lyoo, WS ; Shim, JJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,</b> electrically conducting copolymer poly(aniline-co-p-phenylenediamine) and carboxylic acid functionalized multiwalled carbon nanotube (c-mwcnt) nancomposites were prepared via in situ emulsion polymerization using sodium dodecyl sulfate as an emulsifier and potassium persulfate as an oxidant. st...
884,N/A,"</b>
Ab initio study of the polymerization mechanism of
poly(&lt;i&gt;p&lt;/i&gt;-phenylenediamine)</td>
</tr>

<tr>
<td>
<b>","</b> Lakard, B ; Herlem, G ; Lakard, S ; Fahys, B </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the electrochemical oxidation of paraphenylenediamine (1,4-diaminobenzene, ppd) leads to the passivation of the electrode surface by a thin film as shown by using cyclic voltammetry technique. this film can be identified by infrared-attenuated total reflectance as a polymeric film of poly(p-phe..."
885,N/A,"</b>
Theoretical calculation based synthesis of a
poly(p-phenylenediamine)-Fe&lt;sub&gt;3&lt;/sub&gt;O&lt;sub&gt;4&lt;/sub&gt; composite: a
magnetically recyclable photocatalyst with high selectivity for acid
dyes</td>
</tr>

<tr>
<td>
<b>","</b> Yang, SW ; Ye, CC ; Song, X ; He, L ; Liao, F </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,</b> a magnetically recyclable and highly photocatalytic poly(p-phenylenediamine)-fe3o4 (pppd-fe3o4) composite photocatalyst was synthesised by a one-step chemical oxidation polymerisation based on theoretical calculation results. the band gap and selectivity of pppd for acid dyes were studied by th...
886,N/A,"</b>
Severe occupational contact dermatitis caused by black rubber as a
consequence of &lt;i&gt;p&lt;/i&gt;-phenylenediamine allergy resulting from a
temporary henna tattoo</td>
</tr>

<tr>
<td>
<b>","</b> Hald, M ; Menn&eacute;, T ; Johansen, JD ; Zachariae, C </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
887,N/A,"</b>
Occupational contact allergy to black rubber antioxidants in the
protective equipment</td>
</tr>

<tr>
<td>
<b>","</b> Antelmi, A ; Bergendorff, O </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
888,N/A,"</b>
&lt;SUP&gt;1&lt;/SUP&gt;H and &lt;SUP&gt;13&lt;/SUP&gt;C NMR spectra of a hyperbranched aromatic
polyamide from &lt;i&gt;p&lt;/i&gt;-phenylenediamine and trimesic acid</td>
</tr>

<tr>
<td>
<b>","</b> Komber, H ; Voit, B ; Monticelli, O ; Russo, S </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the structure of hyperbranched aromatic polyamides synthesized from different ratios of p-phenylenediamine and trimesic acid (a(2) + b-3 reagent pair) has been investigated by means of h-1 and c-13 nmr spectroscopy. on the basis of a detailed nmr signal assignment six 1,3,5-trisubstituted benze..."
889,N/A,"</b>
Descending projections from the cat's dorsal column nuclei
[proceedings].</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
890,N/A,"</b>
Sensitivity to some rubber additives.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> the frequency of positive patch tests to 13 rubber accelerators in poland was recorded. of particular interest was the relatively large group of patients positive to several, mostly chemically unrelated, accelerators. the mechanism of this multiple sensitivity is discussed. positive tests to n-..."
891,N/A,"</b>
EFFECTS OF ANTIOXIDANT ADDITIVES ON EXHAUST EMISSIONS REDUCTION IN
COMPRESSION IGNITION ENGINE FUELED WITH METHYL ESTER OF ANNONA OIL</td>
</tr>

<tr>
<td>
<b>","</b> Ramalingam, S ; Radhakrishnan, M ; Rajendran, S ; Dhairiyasamy, R </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> in this present study, biodiesel is a cleaner burning alternative fuel to the neat diesel fuel. however, several studies are pointed out that increase in nox emission for biodiesel when compared with the neat diesel fuel. the aim of the present study is to analyze the effect of antioxidant (p-p..."
892,N/A,"</b>
[Focal lesions of somatic musculature induced by
dimethylparaphenylenediamine].</td>
</tr>

<tr>
<td>
<b>Foreign Title:</b>

<value lang_id="""">Ochagovye povrezhdeniia somaticheskoi muskulatury, vyzvannie deistviem dimetilparafenilendiamina.</value>
</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
893,N/A,"</b>
'Passe-partout effect' in positive patch test reactions: a novel pattern
of edge effect</td>
</tr>

<tr>
<td>
<b>","</b> &Ouml;zkaya, E </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
894,N/A,"</b>
Modification of paracetamol toxicity by antioxidants.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
895,N/A,"</b>
Antioxidant effects on prostaglandin synthesis in rabbit kidney medulla
slices.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
896,N/A,"</b>
Protective influence of diphenyl-p-phenylenediamine on hydrazine induced
lipid peroxidation and hepatic injury.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
897,N/A,"</b>
Low-temperature copper hydrosilicates: catalysts for reduction of
aromatic nitro compounds with molecular hydrogen</td>
</tr>

<tr>
<td>
<b>","</b> Kirichenko, OA ; Shuvalova, EV ; Redina, EA </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,</b> the catalytic reduction of aromatic nitro compounds with hydrogen was carried out for the first time over low-temperature copper hydrosilicates synthesized at 92-110 degrees c as catalysts. copper hydrosilicates demonstrated high catalytic activity and selectivity towards nitrobenzene hydrogena...
898,N/A,"</b>
Modular construction of pyrido[24]crown-8-based templates in the
self-assembly of cross-linked [n]catenanes</td>
</tr>

<tr>
<td>
<b>","</b> Delmas, LC ; Payne, NA ; Julien, F ; Williams, AR </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> starting from the versatile 4-bromopyrido[24]crown-8 building block, novel ditopic and tritopic receptors have been synthesized and shown to be appropriate hosts for bis(4-formylbenzyl)ammonium hexafluorophosphate. association constants (per binding site) for the corresponding [3]- and [4]pseud..."
899,N/A,"</b>
The folded, tetrameric phosph(III)azane macrocycle
[{P(μ-N&lt;i&gt;&lt;SUP&gt;t&lt;/SUP&gt;&lt;/i&gt;Bu)}&lt;sub&gt;2&lt;/sub&gt;{1,4-(NH)&lt;sub&gt;2&lt;/sub&gt;C&lt;sub&gt;6&lt;/
sub&gt;H&lt;sub&gt;4&lt;/sub&gt;}]&lt;sub&gt;4&lt;/sub&gt;</td>
</tr>

<tr>
<td>
<b>","</b> Dodds, F ; Garc&iacute;a, F ; Kowenicki, RA ; McPartlin, M ; Riera, L ; Steiner, A ; Wright, DS </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the tetrameric macrocycle [{p(mu-(nbu)-bu-t)}(2){1,4-(nh)(2)c6h4}](4), obtained from the reaction of the phosphazane dimer [cip(mu-(nbu)-bu-t)](2) with p-phenylenediamine, has an unusual folded conformation in the solid state and contains a roughly tetrahedral arrangement of endo n-h groups for..."
900,N/A,"</b>
Water tester's dermatitis due to a para-phenylenediamine derivative.</td>
</tr>

<tr>
<td>
<b>","</b> Weller, R; Ormerod, A</td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
901,N/A,"</b>
Contact urticaria provoked by egg.</td>
</tr>

<tr>
<td>
<b>","</b> Temesvari, E; Varkonyi, V</td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
902,N/A,"</b>
Long-term toxicity studies on oxidation hair dyes.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
903,N/A,"</b>
Progress in conducting/semiconducting and redox-active oligomers and
polymers of arylamines</td>
</tr>

<tr>
<td>
<b>","</b> Janosevic, A ; Marjanovic, B ; Rakic, A ; Ciric-Marjanovic, G </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> recent advances in synthesis, characterization and application of the selected conducting/semiconducting and redox-active oligomers and polymers of arylamines are reviewed. a brief historical background of the selected topics is given. the overview of the preparation, structure and properties o..."
904,N/A,"</b>
Dyeability of Oxidative Permanent Hair Coloring Agents and the Damage of
Hair</td>
</tr>

<tr>
<td>
<b>Title:</b>
산화형 영구염모제 종류에 따른 염색성과 모발의 손상</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> in this study, we investigated the effects of oxidative permanent hair coloring agents on the dyeability and the damage of human hair. p-phenylenediamine and toluene-2.5-diamine sulfate were used as a hair coloring agent precursers. the degree of dyeability was checked by the change of cielab l..."
