Index,Year,Title,Authors,PPD,Sediment,Water,Biological,Sediment_Concentration,Water_Concentration,Biological_Concentration,Abstract
273,N/A,"</b>
Polyoxometalate-Bridged Synthesis of Superstructured Mesoporous Polymers
and Their Derivatives for Sodium-Iodine Batteries</td>
</tr>

<tr>
<td>
<b>","</b> Zhang, TT ; Wei, FC ; Wu, Y ; Li, WD ; Huang, LY ; Fu, JW ; Jing, CB ; Cheng, JG ; Liu, SH </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> despite the impressive progress in mesoporous materials over past decades, for those precursors having no well-matched interactions with soft templates, there are still obstacles to be guided for mesoporous structure via soft-template strategies. here, a polyoxometalate-assisted co-assembly rou..."
274,N/A,"</b>
Amine cured double Schiff base epoxy as efficient anticorrosive coating
materials for protection of mild steel in 3.5% NaCl medium</td>
</tr>

<tr>
<td>
<b>","</b> Murmu, M ; Saha, SK ; Murmu, NC ; Banerjee, P </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> a double schiff base epoxy (dsbe) molecule comprising of 1-phenoxybenzene unit, double azomethine functionalities, two benzene moieties and two terminal epoxy groups (i.e., glycidylether) has been successfully synthesized with an aim of serving as an alternative for the commercially available b..."
275,N/A,"</b>
Antioxidant Activities of Curcumin and Combinations of this Curcuminoid
with other Phytochemicals</td>
</tr>

<tr>
<td>
<b>","</b> Aftab, N ; Vieira, A </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> biomedical investigations of curcumin (and curcuminoids) have provided evidence of a wide range of molecular and cellular activities, most related to redox reactions and signal transduction. the main goal of the present study was to compare antioxidant activities of curcumin with those of resve..."
276,N/A,"</b>
Conducting co-polymer derived N, S co-doped metal-free hierarchical
nanoporous carbon for robust electrochemical capacitor</td>
</tr>

<tr>
<td>
<b>","</b> Saharan, P ; Singh, M ; Gupta, A ; Kumar, C ; Sundriyal, S ; Dhakate, SR </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,1,0,0,0,"</b> the present investigation reported metal-free hierarchical porous and robust nitrogen (n), sulphur (s) co-doped carbon (ns-cop@c) electrode for supercapacitor application. the ns-cop@c was synthesized by single-step carbonization and activation of thiourea co-doped aniline-pyrrole co-polymer (c..."
277,N/A,"</b>
T lymphocyte dynamics in methylisothiazolinone-allergic patients</td>
</tr>

<tr>
<td>
<b>","</b> Popple, A ; Williams, J ; Maxwell, G ; Gellatly, N ; Dearman, RJ ; Kimber, I </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,"</b> background. methylisothiazolinone (mi), a preservative that is commonly used in personal care products, is now recognized as an important contact allergen in both cosmetic and occupational settings. <br>objectives. to analyse t lymphocyte responses to mi, in order to provide important informati..."
278,N/A,"</b>
The hair dyes PPD and PTD fail to induce a T&lt;sub&gt;H&lt;/sub&gt;2 immune
response following repeated topical application in BALB/c mice</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> 1,4-phenylenediamine (ppd) and the structurally-related 1,4-toluenediamine (ptd) are frequently used oxidative hair dye precursors that can induce a delayed-type hypersensitivity reaction known as contact allergy. very rare cases of type 1 (ige-mediated) allergic responses associated with ppd o..."
279,N/A,"</b>
Exposure of hairdressers to aromatic diamines: an interventional study
confirming the protective effect of adequate glove use</td>
</tr>

<tr>
<td>
<b>","</b> Geens, T ; Aerts, E ; Borguet, M ; Haufroid, V ; Godderis, L </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> objectives many hairdressers leave their profession due to health problems, including occupational hand eczema, which has been associated with skin exposure to sensitising hair dye components such as paraphenylenediamine (ppd) and paratoluenediamine (ptd). since the use of protective gloves is ..."
280,N/A,"</b>
Nitrogen-doped Ti3C2Tx/TiO2-graphene hybrid materials with 3D
interconnected structure compatible with ionic liquid-based electrolyte
for high performance supercapacitors</td>
</tr>

<tr>
<td>
<b>","</b> Sun, L ; Chen, YJ ; Zhuo, K ; Sun, D ; Liu, JM ; Wang, JJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> ti3c2tx, a typical mxene, bears tremendous attention as a type of potential electrode materials for super-capacitors. regrettably, though ti3c2tx electrode has excellent capacitance in aqueous electrolytes, it cannot achieve high energy density due to a narrow operating potential window of the ..."
281,N/A,"</b>
Isolation and partial purification of cytochrome oxidases from Bacillus
thuringiensis subsp. israelensis HD-567.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,1,0,0,0,"</b> analyses of the cell membrane fractions by spectral absorbance revealed the presence of cytochrome c and three cytochrome oxidases in bacillus thuringiensis subsp. israelensis hd-567-cytochromes a+a3, d, and o. a modified procedure was used to purify the cytochrome c:o complex from this organis..."
282,N/A,"</b>
Chemical enhancement of survival in aggregation of retrovirus-infected
rat cells: an interlaboratory comparison.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,"</b> this study provides a comparative evaluation among three independent laboratories of the responses to 16 chemicals in the retrovirus (rauscher leukemia) infected fischer rat embryo (rifre) cell-survival-in-aggregation assay. when suspended in liquid media above an agar base, control cells showe..."
283,N/A,"</b>
Rhizobium phaseoli cytochrome c-deficient mutant induces empty nodules
on Phaseolus vulgaris L.</td>
</tr>

<tr>
<td>
<b>","</b> Soberon, M; Aguilar, G R; Sanchez, F</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> a rhizobium phaseoli cytochrome mutant, unable to oxidize n,n,n',n'-tetramethyl-p-phenylenediamine (tmpd), was isolated after mu-dl (kan lac) mutagenesis of the wild-type strain ce-3. mutant strain cfn4202 had sixfold less haem-c but similar levels of b type, o and aa3 cytochromes than the wild..."
284,N/A,"</b>
Coupled exposure to ingredients of cosmetic products: III. Ultraviolet
filters</td>
</tr>

<tr>
<td>
<b>","</b> Uter, W ; Gon&ccedil;alo, M ; Yazar, K ; Kratz, EM ; Mildau, G ; Lid&eacute;n, C </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,"</b> background. the use of cosmetics exposes consumers to mixtures of ingredients, many of which are potential allergens. ultraviolet (uv) filters are used not just in sunscreens, but also in other products. many uv filters are known contact allergens and photoallergens. <br>objective. to examine t..."
285,N/A,"</b>
Self-Activation of Inorganic-Organic Hybrids Derived through Continuous
Synthesis of Polyoxomolybdate and &lt;i&gt;para&lt;/i&gt;-Phenylenediamine Enables
Very High Lithium-Ion Storage Capacity</td>
</tr>

<tr>
<td>
<b>","</b> Mohamed, MA ; Arnold, S ; Janka, O ; Quade, A ; Presser, V ; Kickelbick, G </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> inorganic-organic hybrid materials with redox-active components were prepared by an aqueous precipitation reaction of ammonium heptamolybdate (ahm) with para-phenylenediamine (ppd). a scalable and low-energy continuous wet chemical synthesis process, known as the microjet process, was used to p..."
286,N/A,"</b>
Long-term follow-up study of occupational hand eczema</td>
</tr>

<tr>
<td>
<b>","</b> M&auml;lk&ouml;nen, T ; Alanko, K ; Jolanki, R ; Luukkonen, R ; Aalto-Korte, K ; Lauerma, A ; Susitaival, P </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,</b> background long-term follow-up studies on the prognosis and consequences of occupational hand eczema (ohe) and the prognostic risk factors for persistent ohe are sparse. <br>objectives to determine the medical and occupational outcome after a follow-up of 7-14 years in 605 patients diagnosed wi...
287,N/A,"</b>
6PPD induced cardiac dysfunction in zebrafish associated with
mitochondrial damage and inhibition of autophagy processes</td>
</tr>

<tr>
<td>
<b>","</b> Fang, CL ; Di, SS ; Yu, YD ; Qi, PP ; Wang, XQ ; Jin, YX </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> the compound 6ppd is widely acknowledged for its antioxidative properties; however, concerns regarding its impact on aquatic organisms have spurred comprehensive investigations. in our study, we advanced our comprehension by revealing that exposure to 6ppd could induce cardiac dysfunction, myoc..."
288,N/A,"</b>
Determination of the C4-H bond dissociation energies of NADH models and
their radical cations in acetonitrile</td>
</tr>

<tr>
<td>
<b>","</b> Zhu, XQ ; Li, HR ; Li, Q ; Ai, T ; Lu, JY ; Yang, Y ; Cheng, JP </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,0,0,0,0,"</b> heterolytic and homolytic bond dissociation eneroics of the c4-h bonds in ten nadh models (seven 1.4-dihydronicotinamide derivatives. two hantzsch 1,4-dihydropyridine derivatives, and 9,10-dihydroacridine) and their radical cations in acetonitrile were evaluated by titration calorimetry and ele..."
289,N/A,"</b>
Molecular engineering of aromatic amine spacers for high-performance
graphene-based supercapacitors</td>
</tr>

<tr>
<td>
<b>","</b> Li, LY ; Song, B ; Maurer, L ; Lin, ZY ; Lian, G ; Tuan, CC ; Moon, KS ; Wong, CP </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,0,0,0,0,"</b> in this work, chemical compounds of graphene oxide (go) and amine molecules as spacers were synthesized by one-step hydrothermal reactions. the products of the reactions, referred to as rgo-spacers samples, were fabricated into electrodes for supercapacitors. by engineering the molecular struct..."
290,N/A,"</b>
&lt;i&gt;para&lt;/i&gt;-phenylenediamine:: the profile of an important allergen.:
Results of the IVDK</td>
</tr>

<tr>
<td>
<b>","</b> Schnuch, A ; Lessmann, H ; Frosch, PJ ; Uter, W </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> background para-phenylenediamine (ppd) is an important contact allergen and primarily used in hair dyeing. <br>objectives to quantify cases of contact allergy (ca) to ppd attributed to sources of exposure. <br>methods patients with ppd ca, diagnosed by the information network of departments of ..."
291,N/A,"</b>
Antioxidative and apoptotic properties of polyphenolic extracts from
edible part of artichoke (&lt;i&gt;Cynara scolymus&lt;/i&gt; L.) on cultured rat
hepatocytes and on human hepatoma cells</td>
</tr>

<tr>
<td>
<b>","</b> Miccadei, S ; Di Venere, D ; Cardinali, A ; Romano, F ; Durazzo, A ; Foddai, MS ; Fraioli, R ; Mobarhan, S ; Maiani, G </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> cultured rat hepatocytes and human hepatoma hepg2 cells were used to evaluate the hepatoprotective properties of polyphenolic extracts from the edible part of artichoke (ae). the hepatocytes were exposed to h2o2 generated in situ by glucose oxidase and were treated with either ae, or pure chlor..."
292,N/A,"</b>
Impact of bridge heterology on functional parameters of ELISA for
17&lt;i&gt;α&lt;/i&gt;-methyltestosterone</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> in this study, we have developed bridge heterologous elisa for the detection of 17 alpha- methyltestosterone by incorporating aromatic spacers between 17 alpha-methyltestosterone-3-carboxymethyloxime and horseradish peroxidase label through n-hydroxysuccinimide mediated carbodiimide reaction me..."
293,N/A,"</b>
Magnetic solid-phase extraction using poly(para-phenylenediamine)
modified with magnetic nanoparticles as adsorbent for analysis of
monocyclic aromatic amines in water and urine samples</td>
</tr>

<tr>
<td>
<b>","</b> Amiri, A ; Baghayeri, M ; Noni, S </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> in the present work, a simple and effective method based on magnetic separation has been developed for the extraction of monocyclic aromatic amines in water and urine samples using poly(paraphenylenediamine) modified with fe3o4 nanoparticles (pppd/fe3o4) as an adsorbent. the chemical structures..."
294,N/A,"</b>
Isolation of a novel alkaline-induced laccase from &lt;i&gt;Flammulina
velutipes&lt;/i&gt; and its application for hair coloring</td>
</tr>

<tr>
<td>
<b>","</b> Saito, K ); Ikeda, R ; Endo, K ; Tsujino, Y ; Takagi, M ; Tamiya, E </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,1,0,0,0,"</b> laccase is a member of the multi-copper oxidase family and a promising for hair coloring. in this study, we isolated a novel alkaline-induced laccase from the white-rot fungus flammulina velutipes and studied the possibility to apply the enzyme for hair coloring. laccase activity detected in th..."
295,N/A,"</b>
Catalytic characteristics of peroxidase from wheat grass</td>
</tr>

<tr>
<td>
<b>","</b> Lai, LS ; Wang, DJ ; Chang, CT ; Wang, CH </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,0,0,0,0,"</b> the crude enzyme extract of wheat grass was heated at 60 degrees c for 30 min, followed by ammonium sulfate fractionation and isoelectric chromatofocusing on polybuffer exchanger (pbe 94) for purification. the purified peroxidase was then characterized for its catalytic characteristics. it was ..."
296,N/A,"</b>
Increased Susceptibility to Glaucomatous Damage in Microfibril Deficient
Mice</td>
</tr>

<tr>
<td>
<b>","</b> Wu, HJ ; Kuchtey, J ; Kuchtey, RW </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,</b> purpose. to test whether mice with microfibril deficiency due to the tsk mutation of fibrillin-1 (fbn1(tsk/+)) have increased susceptibility to pressure-induced retinal ganglion cell (rgc) degeneration. <br>methods. intraocular pressure (iop) elevation was induced in fbn1(tsk/+) and wild type (...
297,N/A,"</b>
Routes of electron transfer in beef heart cytochrome c oxidase: is there
a unique pathway used by all reductants?</td>
</tr>

<tr>
<td>
<b>",,0,0,1,0,0,0,0,"</b> cytochrome c oxidase oxidizes several hydrogen donors, including tmpd (n,n,n',n'-tetramethyl-p-phenyl-enediamine) and dmpt (2-amino-6,7-dimethyl-5,6,7,8-tetrahydropterine), in the absence of the physiological substrate cytochrome c. maximal enzyme turnovers with tmpd and dmpt alone are rather l..."
298,N/A,"</b>
Two-dimensionally extended organic high-spin poly(aminium cationic
radical)s and their magnetic force microscopic images</td>
</tr>

<tr>
<td>
<b>","</b> Michinobu, T ; Inui, J ; Nishide, H </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> purely organic high-spin poly(aminium cationic radical)s of two-dimensionally extended soluble aromatic polyamines p1 and p2 were prepared by the palladium-catalyzed polycondensation of two multifunctional monomers, followed by chemical or electrochemical oxidations. the chemical structures of ..."
299,N/A,"</b>
Comparison of intestinal toxicity in enhancing intestinal permeability
and in causing ROS production of six PPD quinones in Caenorhabditis
elegans</td>
</tr>

<tr>
<td>
<b>","</b> Wang, YX ; Liang, GY ; Chao, J ; Wang, DY </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> as the derivatives of p -phenylenediamines (ppds), ppd quinones (ppdqs) have received increasing attention due to their possible exposure risk. we compared the intestinal toxicity of six ppdqs (6-ppdq, 77pdq, cppdq, dppdq, dtpdq and ippdq) in caenorhabditis elegans . in the range of 0.01-10 mu ..."
300,N/A,"</b>
A spontaneous mutation in the nicotinamide nucleotide transhydrogenase
gene of C57BL/6J mice results in mitochondrial redox abnormalities</td>
</tr>

<tr>
<td>
<b>","</b> Ronchi, JA ; Figueira, TR ; Ravagnani, FG ; Oliveira, HCF ; Vercesi, AE ; Castilho, RF </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,1,0,0,0,"</b> nadph is the reducing agent for mitochondrial h2o2 detoxification systems. nicotinamide nucleotide transhydrogenase (nnt), an integral protein located in the inner mitochondrial membrane, contributes to an elevated mitochondrial nadph/nadp(+) ratio. this enzyme catalyzes the reduction of nadp(+..."
301,N/A,"</b>
A comprehensive reconnaissance and risk assessment of rubber additives
and their transformation products (RATPs) in groundwater:
1,3-Diphenyl-guanidine (DPG) as a pressing ecological concern</td>
</tr>

<tr>
<td>
<b>","</b> Zhang, HY ; Han, Y ; Hu, LX ; Chen, YJ ; Ying, GG ; Zhao, JL </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,1,0,1,0,"</b> the widespread detection of rubber additives and their transformation products (ratps) in surface water environments is well-documented, but their pollution characteristics in groundwater remain unclear. this study comprehensively revealed the occurrence and distribution of 27 ratps in groundwa..."
302,N/A,"</b>
Aromatic amine antioxidants (AAs) and p-phenylenediamines-quinones
(PPD-Qs) in e-waste recycling industry park: Occupational exposure and
liver X receptors (LXRs) disruption potential</td>
</tr>

<tr>
<td>
<b>","</b> Zhang, SH ; Cheng, ZP ; Cao, YH ; He, FX ; Zhao, LC ; Baqar, M ; Zhu, HK ; Zhang, T ; Sun, HW </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> recently, evidence of aromatic amine antioxidants (aas) existence in the dust of the electronic waste (e -waste) dismantling area has been exposed. however, there are limited studies investigating occupational exposure and toxicity associated with aas and their transformation products ( p -phen..."
303,N/A,"</b>
Tyre additive chemicals, tyre road wear particles and high production
polymers in surface water at 5 urban centres in Queensland, Australia</td>
</tr>

<tr>
<td>
<b>","</b> Rauert, C ; Vardy, S ; Daniell, B ; Charlton, N ; Thomas, K </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> plastics pollution is a global issue impacting every part of our environment. tyre road wear particle (trwp) plastics pollution is thought to be one of the largest pollution sources in urban environments. these plastics are also of concern due to the presence of additive chemicals, incorporated..."
304,N/A,"</b>
[Chlorine covers on skin surfaces. I. Determination of the covering
strength with the DPD cuvette method].</td>
</tr>

<tr>
<td>
<b>Foreign Title:</b>

<value lang_id="""">Chloruberzuge auf Hautoberflachen. I. Bestimmung der Belagsstarke mit der DPD-Kuvettenmethode.</value>
</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,"</b> a new photometric micro method for the quantitative determination of ""chlorine covers"" on skin surfaces is presented. it is based on the formation of the dye emerging from the reaction of the bound chlorine with iodide and diethyl-p-phenylene diamine (dpd). in contrast to the already described ..."
305,N/A,"</b>
Studies on vitamin E in poultry nutrition.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
306,N/A,"</b>
Toxicity of tire rubber-derived pollutants 6PPD-quinone and
4-tert-octyl-phenol on marine plankton</td>
</tr>

<tr>
<td>
<b>","</b> Calle, L ; Le Du-Carr&eacute;e, J ; Mart&iacute;nez, I ; Sarih, S ; Montero, D ; G&oacute;mez, M ; Almeda, R </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,1,"</b> the impacts of tire wear particles and their associated chemicals on the aquatic systems are a major environmental concern. in this study, we investigated the acute toxicity of two pollutants derived from tire rubber, 6ppd-quinone and 4-tert-octylphenol, on marine plankton. specifically, we det..."
307,N/A,"</b>
Exposure of hairdressers to ortho- and meta-toluidine in hair dyes</td>
</tr>

<tr>
<td>
<b>","</b> Johansson, GM ; J&ouml;nsson, BAG ; Axmon, A ; Lindh, CH ; Lind, ML ; Gustavsson, M ; Broberg, K ; Boman, A ; Meding, B ; Lid&eacute;n, C ; Albin, M </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> background carcinogenic aromatic amines derived from hair dyes have recently received new attention. one of these is ortho (o)-toluidine, which is classified as carcinogenic to humans. <br>objectives to clarify exposure of hairdressers to potentially carcinogenic aromatic amines, including o-to..."
308,N/A,"</b>
Direct detection by atomic force microscopy of single bond forces
associated with the rupture of discrete charge-transfer complexes</td>
</tr>

<tr>
<td>
<b>","</b> Skulason, H ; Frisbie, CD </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,0,0,0,0,"</b> atomic force microscopy (afm) was used to measure the chemical binding force of discrete electron donor-acceptor complexes formed at the interface between proximal self-assembled monolayers (sams). derivatives of the well-known electron donor n,n,n',n'-tetramethylphenylenediamine (tmpd) and the..."
309,N/A,"</b>
Analysis of 6PPD-Q in finfish, shellfish, and marine mammal tissues.</td>
</tr>

<tr>
<td>
<b>",,1,1,1,1,0,1,0,"</b> 6ppd-quinone (6ppd-q), a transformation product of tire rubber anti-oxidant 6ppd, has been identified as the primary causal toxicant for the urban runoff mortality syndrome observed in coho salmon (oncorhynchus kisutch) in the pacific northwest, usa. several other fish species are also vulnerab..."
310,N/A,文献 #310,,0,0,0,0,0,0,0,
311,N/A,"</b>
Topology of beef heart cytochrome c oxidase from studies on
reconstituted membranes.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,1,0,0,0,"</b> the orientation of purified beef heart cytochrome c oxidase, incorporated into vesicles by the cholate dialysis procedure [carroll, r.c., &amp; racker, e. (1977) j. biol. chem. 252, 6981], has been investigated by functional and structural approaches. the level of heme reduction obtained by usi..."
312,N/A,"</b>
Studies on the vitamin K requirement of the chick. I. Requirements of
the chick for vitamin K1, menadione and menadione sodium bisulfite.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
313,N/A,"</b>
Bioassay-guided Isolation of Neuroprotective Fatty Acids from &lt;i&gt;Nigella
sativa&lt;/i&gt; against 1-methyl-4-phenylpyridinium-induced Neurotoxicity</td>
</tr>

<tr>
<td>
<b>","</b> Hosseinzadeh, L ; Monaghash, H ; Ahmadi, F ; Ghiasvand, N ; Shokoohinia, Y </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> objective: parkinson's disease, a slowly progressive neurological disease, is associated with degeneration of the basal ganglia of the brain and a deficiency of the neurotransmitter dopamine. the main aspects of researches are the protection of normal neurons against degeneration. fatty acids (..."
314,N/A,"</b>
Electrospinning fabrication of covalent organic framework composite
nanofibers for pipette tip solid phase extraction of tetracycline
antibiotics in grass carp and duck</td>
</tr>

<tr>
<td>
<b>","</b> Wang, RL ; Li, CR ; Li, QL ; Zhang, SX ; Lv, F ; Yan, ZM </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> in the current study, a novel covalent organic frameworks cof-scu1 incorporated electrospun nanofibers (pan@cof-scu1 nanofibers) was fabricated via a facile electrospinning method and utilized as adsorbent in pipette tip solid-phase extraction (pt-spe) of tetracycline antibiotics (tcs) from foo..."
315,N/A,"</b>
Exposure to 6-PPD quinone enhances lipid accumulation through activating
metabolic sensors of SBP-1 and MDT-15 in&lt;i&gt; Caenorhabditis&lt;/i&gt;&lt;i&gt;
elegans*&lt;/i&gt;</td>
</tr>

<tr>
<td>
<b>","</b> Wang, YX ; Hua, X ; Wang, DY </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> although it has been shown that exposure to 6-ppdq can cause toxicity on environmental organisms, its possible effects on metabolic state remain largely unclear. we here determined the effect of 6-ppdq exposure on lipid accumulation in caenorhabditis elegans. we observed increase in triglycerid..."
316,N/A,"</b>
Effects of radical scavengers and antioxidant on ischemic acute renal
failure in rabbits.</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,</b> this study was undertaken to determine whether reactive oxygen species (ros) are involved in the pathogenesis of ischemic acute renal failure (iarf) in rabbits. renal ischemia was induced by clamping bilateral renal arteries for 60 min. animals were pretreated with combination of xanthine oxida...
317,N/A,"</b>
Enhanced photocatalytic activity of CdS/SnS&lt;sub&gt;2&lt;/sub&gt; nanocomposite
with highly-efficient charge transfer and visible light utilization for
selective reduction of 4-nitroaniline</td>
</tr>

<tr>
<td>
<b>","</b> Zhang, L ; Niu, CG ; Wen, XJ ; Guo, H ; Zhao, XF ; Liang, C ; Zeng, GM </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,1,0,0,0,"</b> photocatalytic reduction can be an effective and promising technology for the selective reduction of aromatic nitro organics. in this paper, a novel z-scheme cds/sns2 photocatalyst was well-designed and fabricated via simple in-site reaction process containing thioacetamide as a sulfur sources ..."
318,N/A,文献 #318,,0,0,0,0,0,0,0,
319,N/A,文献 #319,,0,0,0,0,0,0,0,
320,N/A,"</b>
Changes in polyphasic chlorophyll a fluorescence induction curve upon
inhibition of donor or acceptor side of photosystem II in isolated
thylakoids</td>
</tr>

<tr>
<td>
<b>","</b> Bukhov, NG ; Egorova, EA ; Govindachary, S ; Carpentier, R </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,</b> the action of various inhibitors affecting the donor and acceptor sides of photosystem 11 (psii) on the polyphasic rise of chlorophyll (chl) fluorescence was studied in thylakoids isolated from pea leaves. low concentrations of diuron and stigmatellin increased the magnitude of j-level of the c...
321,N/A,文献 #321,,0,0,0,0,0,0,0,
322,N/A,"</b>
Protective effects of &lt;i&gt;Ecklonia cava&lt;/i&gt; extract on the toxicity and
oxidative stress induced by hair dye in in-vitro and in-vivo models</td>
</tr>

<tr>
<td>
<b>","</b> Oh, JY ; Ryu, BM ; Yang, HW ; Kim, EA ; Lee, JS ; Jeon, YJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> oxidative hair dyes containing rho-phenylencdiamine (ppd) are reported to induce an allergic reaction by promoting oxidative stress when absorbed through the skin. despite the associated risk, these hair dyes remain popular owing to their convenience and sharpness of color. this makes it import..."
323,N/A,"</b>
Tire-Derived Transformation Product 6PPD-Quinone Induces Mortality and
Transcriptionally Disrupts Vascular Permeability Pathways in Developing
Coho Salmon</td>
</tr>

<tr>
<td>
<b>","</b> Greer, JB ; Dalsky, EM ; Lane, RF ; Hansen, JD </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,</b> large-scale mortality of coho salmonin urbanized streamshas been linked to the stormwater pollutant 6ppd-quinone. this studyreports dysregulation of endothelial permeability pathways as a possibleprominent mechanism of toxicity. <br>urban stormwater runoff frequently contains the car tiretransf...
324,N/A,"</b>
&lt;i&gt;Para&lt;/i&gt;-phenylenediamine and allergic sensitization: risk
modification by &lt;i&gt;N&lt;/i&gt;-acetyltransferase 1 and 2 genotypes</td>
</tr>

<tr>
<td>
<b>","</b> Bl&ouml;meke, B ; Brans, R ; Coenraads, PJ ; Dickel, H ; Bruckner, T ; Hein, DW ; Heesen, M ; Merk, HF ; Kawakubo, Y </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> background para-phenylenediamine (ppd) is a common contact sensitizer causing allergic contact dermatitis, a major skin problem. as ppd may need activation to become immunogenic, the balance between activation and/or detoxification processes may influence an individual's susceptibility. ppd is ..."
325,N/A,"</b>
Chemical characteristics, leaching, and stability of the ubiquitous tire
rubber-derived toxicant 6PPD-quinone</td>
</tr>

<tr>
<td>
<b>","</b> Hu, XM ; Zhao, HQ ); Tian, ZY ; Peter, KT ; Dodd, MC ; Kolodziej, EP </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> we here report chemical characteristics relevant to the fate and transport of the recently discovered environmental toxicant 6ppd-quinone (2-((4-methylpentan-2-yl)amino)-5-(phenylamino)cyclohexa-2,5diene-1,4-dione or ""6ppdq""). 6ppdq is a transformation product of the tire rubber antioxidant 6pp..."
326,N/A,"</b>
Synthesis and characterization of VO(II), Co(II), Ni(II), Cu(II) and
Zn(II) complexes of chromone based azo-linked Schiff base ligand</td>
</tr>

<tr>
<td>
<b>","</b> Anitha, C ; Sheela, CD ; Tharmaraj, P ; Raja, SJ </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,"</b> azo-schiff-base complexes of vo(ii), co(ii), ni(ii), cu(ii) and zn(ii) have been synthesized and characterized by elemental analysis, ir, uv vis, h-1 nmr, mass spectra, molar conductance, magnetic susceptibility measurement, electron spin resonance (epr), cv, fluorescence, nlo and sem. the cond..."
327,N/A,"</b>
Biodegradation of methyl red by &lt;i&gt;Bacillus&lt;/i&gt; sp strain UN2:
decolorization capacity, metabolites characterization, and enzyme
analysis</td>
</tr>

<tr>
<td>
<b>","</b> Zhao, M ; Sun, PF ; Du, LN ; Wang, G ; Jia, XM ; Zhao, YH </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,1,0,0,0,"</b> azo dyes are recalcitrant and refractory pollutants that constitute a significant menace to the environment. the present study is focused on exploring the capability of bacillus sp. strain un2 for application in methyl red (mr) degradation. effects of physicochemical parameters (ph of medium, t..."
